Q12905,6.063667761722357e-05
Q06547,6.750256902708318e-05
Q13951,8.4142730583502e-05
P61019,6.673705985866154e-06
O14924,2.3539958663277057e-05
O75503,2.4902728982351486e-05
P19105,5.927871279089964e-05
Q9Y6C2,9.849475051500993e-05
O00161,0.002367009617850015
P29353,8.379798245588407e-05
P30044,0.0014072268870618057
Q9UJ41,0.00018458610155742153
Q8IX07,0.0001731124363384441
Q9BV68,0.0010321985768792293
Q9UM73,3.256207612064613e-05
O43763,2.05287641468355e-05
P18859,4.03829371155322e-06
Q9NQ87,2.3052963455286223e-05
O75084,1.5019502388516775e-06
Q96KN1,3.9200228817651193e-07
P22301,2.9727238808614507e-05
Q9BVA0,0.002915613993666266
Q13685,0.0007755868181120608
Q9Y5W3,2.732669504770477e-05
P11171,0.00041377998470267354
Q15652,3.990285841572251e-06
O43745,0.002822535516800657
P49761,0.00035395563310057005
Q15007,1.1836097361044707e-05
Q01658,2.0954284129969118e-05
Q9BST9,0.00026859770069497636
O60830,1.3097669914031815e-05
Q86UW9,4.780946921638902e-06
Q96GE4,0.00011994260462707028
P07919,0.0001546885270045853
P35326,9.150361949402102e-05
Q9BYX4,0.00015899681432226834
O75475,1.9991231923297125e-05
A1A4G5,0.00020564349759155952
O75864,0.00019314560761470715
Q9NYB9,0.0006359526606435705
Q6ZU80,0.00025480148254661316
Q9BTY7,0.0005306942164270239
Q8NHU6,0.0017009789503747257
Q99967,0.000893371948618189
Q9HAF1,4.1438556369782904e-07
Q16385,0.00045909356908889026
P25685,9.974445737801354e-06
Q13131,0.002792781380996228
Q32MZ4,0.1456158920191399
O15173,1.6986203440907363e-05
P14625,4.239094797918747e-05
P22459,0.00026285484919717506
Q96MF7,0.00020427210572060114
Q9H0A6,1.1815861349507463e-08
P01892,0.0002112351294888192
Q9H869,0.0007936215211893392
Q96MW5,6.20779759408297e-08
Q9H3S7,0.0014215474446390012
P50549,0.0005426923871792392
P49458,0.00025377433713177347
Q02539,0.0011266535467238088
Q8WYA6,0.00042269045434936996
Q9P0J0,1.927558512639766e-05
P83876,0.0002888469174605877
P62987,4.809995643446209e-05
Q9BYV6,7.373108373768774e-07
P15382,9.207146486802797e-06
Q9UKY1,4.365102364389361e-05
Q9H3Z4,0.000925566860032876
Q86UT6,4.5036252995861366e-06
Q9Y285,0.0011377770169298147
O60237,1.5747532171945793e-05
O75688,3.427493590784388e-05
P22748,6.182311268400482e-05
O60825,6.189887299804694e-07
Q8IYD9,0.0001290705748569636
P05091,0.001513956271674817
P50150,3.8339090562386586e-07
P55072,0.0009559804276021647
Q96RT7,2.3959123496652343e-05
Q8NCQ5,0.0010818935208562297
Q96BY2,0.0012681827811562999
Q12788,0.0005078189921936523
Q7Z6J9,4.840470378253996e-09
Q15650,1.6393644795499096e-05
P10124,6.695864983735844e-05
P09661,1.0222686739296654e-06
O60884,0.0006280324507821099
P57075,0.0006663338104284161
O75916,3.4641408634237576e-06
Q92481,0.0002840140697278531
P50552,0.001309239403115158
O60292,2.6650453927059224e-05
Q13415,7.407496360062486e-07
P19021,0.00015703487921447189
P28676,0.0005048842126906067
P82933,3.566964093576336e-05
P49720,0.0005697003796813006
O76039,0.0030211382582545836
Q9UHY8,7.559759923624818e-06
Q9Y6N8,7.867940789204506e-05
Q9BPZ3,0.00016937522085173402
Q16666,0.0004713752819534022
Q9Y250,1.9301099568827233e-05
Q16514,2.237477587533232e-06
P07947,3.7997947953494806e-06
Q8ND76,0.0006902871220213576
Q52LJ0,2.5280479006410466e-05
Q8IW50,0.00017123179602807618
Q14106,7.817988296204132e-07
O75969,5.861935840908368e-48
O43491,3.494131679587539e-05
Q96C92,0.0002798048405693486
P27448,9.30115584463754e-06
Q9BRG1,1.725492952879455e-05
Q9NSC5,1.3356541803229474e-06
Q96HR9,1.887481502350348e-05
Q7Z7A3,2.678719710788254e-06
Q92730,3.726628971844217e-05
Q96LA8,4.56542606151436e-06
Q13569,3.427493590784388e-05
Q16322,0.00016706631296961423
P14555,0.0005923060079714451
Q13113,0.00011442513394179716
Q7Z7H8,0.0002230875555633758
Q9H190,1.3034053324519304e-05
Q96A65,0.0017876316031234006
Q05D60,0.0003322918234328524
Q9H089,0.004183174052517293
Q8IXQ9,9.271046384215632e-05
Q96E09,2.41379282386472e-05
O00327,0.0048422436539425585
Q86XP3,2.0751622020513128e-06
Q9H867,0.0005672015743644778
Q9NR33,3.3367839106914236e-05
Q5JVS0,8.033271031722102e-05
Q92610,7.898634690561883e-05
P61964,2.1868661834271423e-08
Q15751,2.5148641216734244e-05
Q8IZJ1,0.0024724717416892182
P50613,0.00017617385489779997
Q9HB19,5.861935840908368e-48
P35913,0.00029415419684522087
Q96AX9,1.9492027814943453e-05
P01033,0.00010915573626461793
O43402,0.0002222387984420563
Q9C000,0.0005449307706147744
Q96PU4,0.00016250482051378515
Q8IWZ8,0.00044360274520888947
Q6ZMU5,0.00032551710314604205
Q9NXF7,2.85362461070283e-05
Q6ZVD8,7.956322335754985e-05
Q9NYF0,1.2524247028267778e-05
Q86W92,0.0007218654140449666
O43683,5.861935840908368e-48
O14593,3.7421068896424982e-06
Q9P055,3.7598928419482294e-07
P52907,0.000753785004514927
P51681,2.3539958663277057e-05
P19087,0.0013551666401960987
Q99704,3.160420592033401e-06
Q9BWQ6,0.001623690226912319
Q92674,1.0795296541606245e-05
P29803,0.00015302381883497426
Q9P0W2,2.473143306877535e-05
P20933,0.00016595802768886315
P51665,5.753769729495362e-05
Q5SNT6,4.576303597791259e-06
P30307,0.00038013645597998315
P49406,0.00035349013005822827
O60941,2.5472813870584627e-05
Q70Z53,1.52137118091017e-05
P15531,0.0002548972477028715
P85299,8.206105180058421e-05
Q5JTD0,5.07329571622779e-09
P09086,2.084496617963142e-05
Q53GT1,0.00020018200233399024
O43237,1.7798818016792885e-05
Q05925,4.554445722001654e-06
P49863,2.3959123496652343e-05
Q13769,0.0007850452609121393
P05154,0.0014343010083144715
Q9UL45,7.712658540558637e-05
Q9BZ72,2.5279105239304235e-06
P28222,0.0019109371543714494
Q9H2B2,0.00029033334843055387
Q9H6D7,0.0010287263584983746
Q8N2X6,0.0004922611973757775
Q9UQR1,5.861935840908368e-48
Q13464,0.0017477115118274661
Q9NRF8,0.002137117963358769
Q9Y6B2,0.018347343655478653
P82675,6.479116519324748e-05
Q00403,6.472966655791117e-08
Q6ZN18,2.1117642401325895e-05
Q16602,0.00969022196287463
P15884,3.335997618814555e-05
Q15843,5.861935840908368e-48
P22087,0.0003162332019044074
Q8TB52,2.0865131764010282e-07
Q9UNY5,0.0030559746808600688
Q7L1Q6,0.00034748137657209866
P63279,0.005015324847348514
P30872,0.0023704950266443124
Q8IZ83,0.00035822769977248505
